@relation brainmusic

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute class {Yuting, Yang, Wu, Sergiu, Samia, Saad, Ramaniya, Meryem, Ioana, Feda, Amine, Alex, Agus, Naya}

@data
0,0,0,87,0,0,0,0,0,0,87,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,87,0,0,0,0,47,40,0,0,0,0,0,0,25,59,3,0,0,0,0,0,38,41,8,0,0,0,0,0,30,57,0,0,0,0,0,0,21,62,4,0,0,0,0,0,17,69,1,0,0,0,0,0,4,79,4,0,0,0,0,0,14,65,7,1,0,0,0,0,47,38,2,0,0,0,0,0,9,72,5,1,0,0,0,0,2,23,51,11,0,0,0,0,0,0,52,31,4,0,0,0,0,0,2,54,30,1,0,0,0,0,9,77,1,0,0,0,0,0,0,46,38,3,0,0,Ioana
0,0,0,90,0,0,0,0,0,0,90,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,90,0,0,0,0,53,37,0,0,0,0,0,0,33,55,2,0,0,0,0,0,41,43,6,0,0,0,0,0,32,58,0,0,0,0,0,0,35,55,0,0,0,0,0,0,11,73,6,0,0,0,0,0,7,77,6,0,0,0,0,0,22,62,6,0,0,0,0,0,49,41,0,0,0,0,0,0,37,53,0,0,0,0,0,0,0,22,56,12,0,0,0,0,0,1,64,25,0,0,0,0,0,0,10,65,15,0,0,0,0,0,41,49,0,0,0,0,0,0,1,84,5,0,0,0,Ioana
0,0,0,89,0,0,0,0,0,0,89,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,89,0,0,0,0,61,26,1,1,0,0,0,0,33,52,4,0,0,0,0,0,34,49,6,0,0,0,0,0,12,73,4,0,0,0,0,0,4,77,5,3,0,0,0,0,18,68,3,0,0,0,0,0,16,71,2,0,0,0,0,0,20,66,3,0,0,0,0,0,37,50,2,0,0,0,0,0,39,48,0,2,0,0,0,0,0,54,35,0,0,0,0,0,0,0,62,27,0,0,0,0,0,0,8,59,22,0,0,0,0,0,37,52,0,0,0,0,0,0,0,81,8,0,0,0,Ioana
0,0,0,88,0,0,0,0,0,0,88,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,88,0,0,0,0,66,22,0,0,0,0,0,0,39,43,6,0,0,0,0,0,38,39,11,0,0,0,0,0,23,65,0,0,0,0,0,0,17,69,2,0,0,0,0,0,23,65,0,0,0,0,0,0,22,61,5,0,0,0,0,0,30,48,10,0,0,0,0,0,67,21,0,0,0,0,0,0,52,36,0,0,0,0,0,0,0,52,32,4,0,0,0,0,0,0,54,32,2,0,0,0,0,0,8,55,25,0,0,0,0,0,30,58,0,0,0,0,0,0,1,85,2,0,0,0,Ioana
0,65,18,4,0,0,0,0,0,3,70,14,0,0,0,0,0,0,77,10,0,0,0,0,0,71,12,4,0,0,0,0,0,19,61,7,0,0,0,0,39,47,1,0,0,0,0,0,21,64,2,0,0,0,0,0,29,51,7,0,0,0,0,0,6,81,0,0,0,0,0,0,2,68,17,0,0,0,0,0,30,56,1,0,0,0,0,0,8,75,4,0,0,0,0,0,20,64,3,0,0,0,0,0,39,48,0,0,0,0,0,0,18,69,0,0,0,0,0,0,0,18,56,13,0,0,0,0,0,0,65,22,0,0,0,0,0,0,19,62,6,0,0,0,0,0,52,35,0,0,0,0,0,0,4,81,2,0,0,0,Ioana
1,63,25,0,0,0,0,0,0,0,50,39,0,0,0,0,0,0,5,82,2,0,0,0,0,22,67,0,0,0,0,0,0,20,69,0,0,0,0,0,68,21,0,0,0,0,0,0,33,53,3,0,0,0,0,0,35,41,13,0,0,0,0,0,58,31,0,0,0,0,0,0,46,42,1,0,0,0,0,0,21,64,4,0,0,0,0,0,4,80,5,0,0,0,0,0,8,66,13,2,0,0,0,0,57,32,0,0,0,0,0,0,24,65,0,0,0,0,0,0,1,43,44,1,0,0,0,0,0,0,56,32,1,0,0,0,0,0,1,62,26,0,0,0,0,0,53,35,1,0,0,0,0,0,5,79,5,0,0,0,Ioana
0,43,44,0,0,0,0,0,0,0,60,27,0,0,0,0,0,0,9,77,1,0,0,0,0,62,25,0,0,0,0,0,0,49,37,1,0,0,0,0,58,29,0,0,0,0,0,0,32,47,7,1,0,0,0,0,34,40,11,2,0,0,0,0,42,45,0,0,0,0,0,0,9,76,2,0,0,0,0,0,5,73,9,0,0,0,0,0,3,72,12,0,0,0,0,0,6,66,13,2,0,0,0,0,18,69,0,0,0,0,0,0,3,75,9,0,0,0,0,0,0,52,34,1,0,0,0,0,0,2,56,29,0,0,0,0,0,0,10,46,30,1,0,0,0,0,28,59,0,0,0,0,0,0,0,66,21,0,0,0,Ioana
0,51,37,0,0,0,0,0,0,0,50,38,0,0,0,0,0,0,6,74,8,0,0,0,0,25,63,0,0,0,0,0,0,2,86,0,0,0,0,0,44,44,0,0,0,0,0,0,31,57,0,0,0,0,0,0,38,45,5,0,0,0,0,0,59,29,0,0,0,0,0,0,13,69,6,0,0,0,0,0,2,57,29,0,0,0,0,0,0,61,25,2,0,0,0,0,5,65,18,0,0,0,0,0,21,67,0,0,0,0,0,0,3,85,0,0,0,0,0,0,0,49,39,0,0,0,0,0,0,1,46,41,0,0,0,0,0,0,5,54,29,0,0,0,0,0,63,25,0,0,0,0,0,0,6,82,0,0,0,0,Ioana
1,58,38,1,0,0,0,0,0,11,45,42,0,0,0,0,0,0,17,64,17,0,0,0,0,30,68,0,0,0,0,0,0,38,59,1,0,0,0,0,70,16,5,6,1,0,0,0,26,58,7,7,0,0,0,0,28,54,4,2,10,0,0,0,51,37,7,3,0,0,0,0,51,40,7,0,0,0,0,0,2,80,5,0,7,4,0,0,1,70,16,2,9,0,0,0,12,63,10,0,2,11,0,0,62,25,2,5,4,0,0,0,69,18,4,7,0,0,0,0,0,45,39,3,4,2,5,0,0,0,66,20,5,6,1,0,0,1,11,55,21,4,6,0,0,0,13,74,5,6,0,0,0,0,0,60,32,6,0,0,Ioana
0,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,87,0,0,0,0,0,87,0,0,0,0,0,0,0,0,87,0,0,0,0,0,35,48,2,1,1,0,0,0,24,59,1,3,0,0,0,0,37,44,4,1,1,0,0,0,71,14,2,0,0,0,0,0,36,51,0,0,0,0,0,0,22,60,5,0,0,0,0,0,7,72,6,2,0,0,0,0,26,52,7,1,1,0,0,0,57,27,3,0,0,0,0,0,39,39,9,0,0,0,0,0,0,23,55,9,0,0,0,0,0,2,64,21,0,0,0,0,0,0,17,56,14,0,0,0,0,0,54,33,0,0,0,0,0,0,4,69,14,0,0,0,Ioana
0,82,6,0,0,0,0,0,0,11,16,61,0,0,0,0,0,3,24,61,0,0,0,0,0,75,13,0,0,0,0,0,0,0,88,0,0,0,0,0,54,31,1,2,0,0,0,0,27,58,3,0,0,0,0,0,23,60,5,0,0,0,0,0,13,70,5,0,0,0,0,0,9,38,40,1,0,0,0,0,11,72,4,1,0,0,0,0,0,72,16,0,0,0,0,0,17,53,15,3,0,0,0,0,25,63,0,0,0,0,0,0,7,72,9,0,0,0,0,0,0,33,50,5,0,0,0,0,0,2,47,36,3,0,0,0,0,1,8,50,27,2,0,0,0,2,70,16,0,0,0,0,0,0,48,40,0,0,0,0,Ioana
0,66,34,1,0,0,0,0,0,0,57,44,0,0,0,0,0,0,15,74,12,0,0,0,0,3,98,0,0,0,0,0,0,3,93,5,0,0,0,0,35,45,13,6,2,0,0,0,15,62,16,6,2,0,0,0,14,56,11,3,16,1,0,0,1,29,63,8,0,0,0,0,0,11,58,32,0,0,0,0,1,67,12,14,5,2,0,0,1,60,18,15,5,2,0,0,6,52,11,3,25,2,2,0,2,62,23,12,2,0,0,0,0,37,56,6,2,0,0,0,0,23,50,13,14,1,0,0,0,0,40,45,15,1,0,0,0,0,6,41,53,0,1,0,0,0,49,51,0,1,0,0,0,0,15,61,24,1,0,0,Ioana
0,40,81,0,0,0,0,0,0,0,54,67,0,0,0,0,0,0,3,102,16,0,0,0,0,12,103,6,0,0,0,0,0,23,93,5,0,0,0,0,39,16,15,27,21,3,0,0,16,37,16,32,19,1,0,0,15,34,1,7,47,16,1,0,5,45,35,31,5,0,0,0,6,46,45,23,1,0,0,0,7,32,11,25,28,18,0,0,2,32,15,29,31,12,0,0,5,27,5,5,47,21,11,0,26,18,24,36,14,3,0,0,21,33,34,23,10,0,0,0,0,13,40,2,12,25,24,5,0,0,23,32,12,26,23,5,0,0,2,30,34,1,49,5,0,0,31,30,7,48,0,5,0,0,1,51,34,7,23,5,Ioana
0,0,17,45,40,13,3,0,0,0,1,39,59,13,6,0,0,0,0,2,49,53,10,4,0,1,50,65,2,0,0,0,0,30,66,22,0,0,0,0,0,17,75,21,2,3,0,0,1,39,59,16,3,0,0,0,0,29,71,17,0,1,0,0,10,104,4,0,0,0,0,0,16,97,5,0,0,0,0,0,0,18,81,15,2,2,0,0,0,21,78,17,2,0,0,0,0,14,78,25,1,0,0,0,10,98,10,0,0,0,0,0,59,59,0,0,0,0,0,0,0,1,16,39,48,12,1,1,0,0,4,37,59,14,3,1,0,0,0,5,49,54,7,3,0,0,20,92,6,0,0,0,0,8,78,31,1,0,0,0,Amine
0,0,1,24,38,40,12,2,0,0,4,24,55,29,4,1,0,0,0,8,37,61,9,2,0,0,13,89,15,0,0,0,0,0,46,70,1,0,0,0,0,6,37,25,18,17,10,4,0,20,41,31,19,4,2,0,0,21,46,26,17,6,1,0,7,62,30,17,1,0,0,0,7,56,52,2,0,0,0,0,0,8,34,29,15,22,6,3,0,16,49,24,19,4,5,0,0,11,54,28,13,7,4,0,7,69,15,22,4,0,0,0,11,71,24,11,0,0,0,0,0,0,4,27,50,28,8,0,0,0,5,27,55,22,8,0,0,0,0,6,39,60,10,2,0,0,9,89,19,0,0,0,0,2,55,58,2,0,0,0,Amine
0,0,25,46,41,15,3,0,0,0,2,53,55,16,3,1,0,0,0,2,63,52,13,0,0,0,1,100,29,0,0,0,0,0,16,110,4,0,0,0,10,67,41,10,2,0,0,0,19,72,33,6,0,0,0,0,5,59,66,0,0,0,0,0,20,108,2,0,0,0,0,0,4,79,46,1,0,0,0,0,6,64,46,9,4,1,0,0,5,66,47,11,1,0,0,0,1,58,62,9,0,0,0,0,23,106,1,0,0,0,0,0,37,92,1,0,0,0,0,0,0,3,27,43,38,16,3,0,0,0,10,51,49,14,5,1,0,0,0,3,61,55,10,1,0,0,0,85,44,1,0,0,0,0,3,117,10,0,0,0,Amine
0,2,31,41,24,18,1,0,0,0,11,52,29,18,6,1,0,0,0,13,65,32,7,0,0,0,17,97,2,1,0,0,0,3,79,34,0,1,0,0,8,47,40,14,5,3,0,0,17,52,33,9,6,0,0,0,4,63,44,4,0,0,2,0,0,103,13,1,0,0,0,0,0,29,83,5,0,0,0,0,4,44,41,20,7,1,0,0,1,42,60,11,2,1,0,0,2,31,72,11,1,0,0,0,7,106,4,0,0,0,0,0,9,104,4,0,0,0,0,0,0,0,28,47,21,20,1,0,0,0,13,55,26,15,7,1,0,0,1,17,56,35,8,0,0,0,18,94,5,0,0,0,0,2,93,20,2,0,0,0,Amine
0,5,65,21,11,7,8,0,0,0,11,64,26,8,7,1,0,0,1,15,77,18,5,1,0,0,15,93,4,4,1,0,0,0,82,31,3,1,0,0,5,78,21,7,3,2,1,0,14,76,18,4,3,2,0,0,4,75,35,2,1,0,0,0,0,87,28,1,1,0,0,0,0,6,70,40,1,0,0,0,12,71,20,5,4,3,2,0,13,68,23,6,2,5,0,0,4,56,46,11,0,0,0,0,1,91,23,2,0,0,0,0,4,69,34,8,2,0,0,0,0,4,73,17,12,8,3,0,0,1,16,60,25,8,6,1,0,0,4,24,70,14,4,1,0,0,44,65,1,5,2,0,0,3,97,12,3,2,0,0,Amine
0,3,47,42,15,7,3,0,0,0,11,75,18,12,1,0,0,0,0,26,73,17,1,0,0,1,88,28,0,0,0,0,0,46,71,0,0,0,0,0,1,64,36,12,4,0,0,0,8,63,34,8,4,0,0,0,4,65,41,7,0,0,0,0,0,88,29,0,0,0,0,0,1,27,83,6,0,0,0,0,11,57,33,13,3,0,0,0,1,56,51,5,3,1,0,0,4,53,55,5,0,0,0,0,4,101,12,0,0,0,0,0,6,102,9,0,0,0,0,0,0,3,51,34,18,10,1,0,0,0,14,61,26,13,3,0,0,0,1,28,67,18,3,0,0,0,59,58,0,0,0,0,0,46,71,0,0,0,0,0,Amine
0,0,35,45,24,9,4,0,0,0,11,51,38,13,4,0,0,0,0,14,65,31,5,2,0,0,33,78,4,0,1,1,0,4,101,9,1,0,1,1,7,45,42,13,6,4,0,0,12,65,22,6,10,1,1,0,9,55,37,14,1,1,0,0,14,98,5,0,0,0,0,0,1,61,52,3,0,0,0,0,4,46,36,21,6,4,0,0,6,44,48,11,5,3,0,0,3,43,54,15,2,0,0,0,15,97,5,0,0,0,0,0,23,92,2,0,0,0,0,0,0,4,43,29,27,10,4,0,0,0,11,41,45,15,5,0,0,0,0,24,63,28,2,0,0,0,36,77,2,1,1,0,0,1,103,11,0,2,0,0,Amine
0,1,44,49,13,9,1,0,0,1,12,58,34,8,3,1,0,0,1,28,57,29,2,0,0,1,87,27,0,2,0,0,0,67,46,4,0,0,0,0,7,61,35,13,1,0,0,0,11,71,25,9,1,0,0,0,7,67,41,2,0,0,0,0,4,96,17,0,0,0,0,0,3,32,81,1,0,0,0,0,8,57,32,17,2,1,0,0,2,50,53,11,1,0,0,0,2,44,63,8,0,0,0,0,7,102,8,0,0,0,0,0,18,94,5,0,0,0,0,0,0,3,40,51,15,8,0,0,0,1,7,63,36,6,3,1,0,0,1,20,67,25,4,0,0,1,63,53,0,0,0,0,0,17,97,3,0,0,0,0,Amine
0,1,37,45,20,6,4,1,0,0,7,57,36,11,2,1,0,0,0,15,67,30,2,0,0,0,69,41,2,2,0,0,0,41,63,9,1,0,0,0,6,67,26,5,7,2,1,0,17,55,33,3,2,3,1,0,8,72,24,5,4,1,0,0,32,80,2,0,0,0,0,0,25,43,42,4,0,0,0,0,9,57,33,4,9,2,0,0,5,56,43,6,0,3,0,1,3,61,39,8,1,1,1,0,45,68,1,0,0,0,0,0,88,26,0,0,0,0,0,0,0,1,37,41,23,10,2,0,0,0,3,59,38,13,1,0,0,0,1,16,69,27,1,0,0,1,62,47,2,2,0,0,0,44,66,2,2,0,0,0,Amine
0,3,57,48,6,5,0,0,0,0,10,67,36,6,0,0,0,0,0,16,75,24,4,0,0,0,30,88,1,0,0,0,0,3,92,24,0,0,0,0,16,75,26,1,1,0,0,0,15,76,25,2,1,0,0,0,8,69,38,3,1,0,0,0,5,103,11,0,0,0,0,0,0,20,77,22,0,0,0,0,9,64,41,4,1,0,0,0,4,55,57,2,1,0,0,0,0,56,54,8,1,0,0,0,18,100,1,0,0,0,0,0,23,87,9,0,0,0,0,0,0,1,63,40,12,3,0,0,0,0,10,65,41,2,1,0,0,0,0,19,66,31,3,0,0,0,48,70,1,0,0,0,0,7,109,3,0,0,0,0,Amine
0,4,53,30,16,15,2,0,0,1,6,57,39,9,4,4,0,0,0,11,66,32,9,2,0,0,48,64,6,1,0,1,0,10,97,9,4,0,0,0,9,64,31,12,2,2,0,0,8,65,36,7,2,2,0,0,5,55,56,4,0,0,0,0,5,84,31,0,0,0,0,0,4,9,76,31,0,0,0,0,7,62,34,9,6,2,0,0,6,51,50,7,2,4,0,0,2,41,64,10,1,2,0,0,8,107,5,0,0,0,0,0,9,95,15,1,0,0,0,0,0,7,52,31,13,13,4,0,0,0,7,66,29,10,3,5,0,0,1,15,68,29,4,3,0,0,45,70,3,0,1,1,0,16,95,5,3,1,0,0,Amine
0,2,53,35,19,6,2,0,0,0,10,69,29,8,1,0,0,0,1,24,72,17,3,0,0,0,85,32,0,0,0,0,0,34,80,3,0,0,0,0,15,61,29,12,0,0,0,0,10,74,27,6,0,0,0,0,6,56,53,2,0,0,0,0,3,83,31,0,0,0,0,0,2,17,75,23,0,0,0,0,13,51,46,5,2,0,0,0,7,60,42,7,1,0,0,0,6,46,59,6,0,0,0,0,6,103,8,0,0,0,0,0,6,94,17,0,0,0,0,0,0,2,59,30,18,6,2,0,0,0,12,57,38,8,2,0,0,0,0,24,57,34,2,0,0,0,54,59,2,1,1,0,0,12,91,12,2,0,0,0,Amine
0,1,10,53,34,13,6,0,0,0,2,35,51,26,3,0,0,0,0,1,20,63,30,3,0,0,0,16,73,22,6,0,0,0,2,17,59,25,9,5,3,39,44,20,2,6,2,1,18,45,36,10,4,1,2,1,3,51,45,9,7,0,0,2,13,74,18,10,2,0,0,0,23,39,27,21,7,0,0,0,1,24,49,24,11,4,4,0,2,42,41,18,6,6,2,0,5,26,54,19,8,5,0,0,23,62,20,9,3,0,0,0,29,29,27,23,8,1,0,0,0,0,9,53,37,14,4,0,0,0,4,37,52,20,4,0,0,0,0,3,43,54,17,0,0,0,0,55,46,14,2,0,0,0,15,45,26,20,11,0,Amine
0,0,21,55,41,5,0,2,0,0,0,46,61,14,2,1,0,0,0,5,33,75,8,3,0,0,1,45,75,3,0,0,0,0,0,68,55,1,0,0,6,59,43,8,7,1,0,0,5,67,44,1,5,2,0,0,5,54,58,3,3,1,0,0,17,104,3,0,0,0,0,0,16,105,3,0,0,0,0,0,1,40,66,11,2,3,1,0,3,41,67,9,3,1,0,0,1,27,83,12,1,0,0,0,31,93,0,0,0,0,0,0,38,86,0,0,0,0,0,0,0,1,20,57,40,4,2,0,0,0,7,46,61,8,2,0,0,0,2,4,62,52,3,1,0,0,3,100,19,0,0,2,0,0,14,101,7,0,1,1,Amine
0,1,52,38,20,8,4,0,0,0,14,56,43,6,1,3,0,0,0,16,57,44,4,2,0,0,61,60,2,0,0,0,0,18,92,12,1,0,0,0,11,67,36,7,2,0,0,0,10,71,40,2,0,0,0,0,5,66,49,3,0,0,0,0,15,103,5,0,0,0,0,0,10,79,34,0,0,0,0,0,6,60,43,10,3,1,0,0,2,61,54,6,0,0,0,0,2,35,79,7,0,0,0,0,39,84,0,0,0,0,0,0,82,41,0,0,0,0,0,0,0,2,53,35,24,6,3,0,0,0,12,64,33,10,1,3,0,0,0,13,58,43,8,1,0,0,41,79,3,0,0,0,0,20,89,14,0,0,0,0,Amine
0,3,22,59,21,9,0,3,0,0,10,49,44,8,6,0,0,0,0,5,57,48,5,2,0,0,0,77,36,3,0,1,0,0,8,79,26,3,1,0,2,78,29,5,0,3,0,0,18,61,34,1,0,3,0,0,10,63,40,1,3,0,0,0,18,95,3,1,0,0,0,0,9,98,9,0,1,0,0,0,0,39,56,14,3,3,2,0,5,49,49,9,2,2,1,0,3,44,60,7,3,0,0,0,32,80,5,0,0,0,0,0,65,47,5,0,0,0,0,0,0,0,32,49,20,12,1,3,0,0,6,61,29,14,7,0,0,0,0,5,52,49,9,2,0,0,6,78,28,3,2,0,0,0,27,62,26,2,0,0,Amine
0,34,78,9,1,0,2,0,0,26,89,6,1,1,1,0,0,26,90,4,2,0,2,0,0,103,18,1,0,1,1,0,0,94,26,2,1,1,0,0,0,28,81,13,0,2,0,0,2,46,74,0,2,0,0,0,0,80,39,2,1,2,0,0,0,33,89,1,1,0,0,0,0,7,45,68,4,0,0,0,40,71,7,3,2,1,0,0,40,78,0,4,2,0,0,0,29,89,0,2,3,1,0,0,5,95,22,1,1,0,0,0,0,6,59,59,0,0,0,0,0,36,76,9,1,2,0,0,0,38,79,4,1,2,0,0,0,28,89,3,2,2,0,0,0,32,87,3,2,0,0,0,0,5,110,6,3,0,0,0,Feda
0,7,17,16,6,10,25,33,0,3,28,10,8,14,19,32,0,1,27,2,16,14,22,32,0,28,13,5,10,16,13,29,1,30,11,7,13,14,22,16,0,1,25,22,13,20,12,21,0,6,31,12,22,17,15,11,0,17,16,4,29,18,15,15,0,2,39,22,19,8,14,10,0,0,9,65,14,7,12,7,5,27,3,5,9,16,20,29,13,20,4,7,9,22,17,22,9,23,1,0,20,18,19,24,0,29,12,10,16,14,12,21,0,0,22,35,17,13,14,13,0,3,22,10,5,15,20,34,0,8,24,5,11,6,25,30,0,7,23,1,12,9,21,36,0,32,4,6,8,12,22,25,0,30,9,9,6,16,24,15,Feda
0,19,77,19,0,0,0,0,0,8,98,9,0,0,0,0,0,3,110,2,0,0,0,0,0,97,18,0,0,0,0,0,5,102,8,0,0,0,0,0,0,34,79,2,0,0,0,0,0,78,37,0,0,0,0,0,5,101,9,0,0,0,0,0,7,64,44,0,0,0,0,0,0,9,54,52,0,0,0,0,43,71,1,0,0,0,0,0,33,82,0,0,0,0,0,0,22,92,1,0,0,0,0,0,32,83,0,0,0,0,0,0,0,10,93,12,0,0,0,0,0,22,74,19,0,0,0,0,0,23,85,7,0,0,0,0,0,33,79,3,0,0,0,0,1,104,10,0,0,0,0,0,0,105,10,0,0,0,0,0,Feda
0,19,53,22,1,0,0,0,0,5,75,15,0,0,0,0,0,6,87,2,0,0,0,0,0,66,29,0,0,0,0,0,0,61,32,2,0,0,0,0,2,47,43,3,0,0,0,0,1,65,27,2,0,0,0,0,0,87,6,0,2,0,0,0,3,68,24,0,0,0,0,0,0,4,65,26,0,0,0,0,23,71,0,1,0,0,0,0,41,53,0,1,0,0,0,0,43,51,0,1,0,0,0,0,76,19,0,0,0,0,0,0,11,39,45,0,0,0,0,0,0,20,60,15,0,0,0,0,0,14,66,15,0,0,0,0,0,20,72,3,0,0,0,0,0,81,14,0,0,0,0,0,2,66,27,0,0,0,0,0,Feda
0,0,18,17,17,19,19,32,0,0,19,21,20,23,21,18,0,2,19,2,31,19,28,21,0,8,18,28,19,15,19,15,0,6,29,31,16,14,22,4,0,1,25,29,22,22,22,1,0,6,25,29,29,27,6,0,0,5,23,8,43,21,22,0,0,2,41,36,22,18,3,0,0,0,13,69,32,8,0,0,6,16,6,19,12,22,29,12,7,16,9,21,16,28,24,1,4,17,2,4,33,27,33,2,3,19,17,21,22,24,16,0,0,0,28,44,24,17,9,0,0,2,15,12,17,17,18,41,0,2,17,13,21,21,22,26,0,4,17,1,24,20,27,29,0,11,14,22,17,13,20,25,0,3,29,24,18,16,25,7,Feda
0,19,83,11,0,0,0,0,0,10,95,8,0,0,0,0,0,6,102,5,0,0,0,0,0,70,43,0,0,0,0,0,0,85,28,0,0,0,0,0,1,45,62,5,0,0,0,0,1,81,30,1,0,0,0,0,5,101,7,0,0,0,0,0,1,68,44,0,0,0,0,0,0,3,62,48,0,0,0,0,51,61,1,0,0,0,0,0,57,56,0,0,0,0,0,0,61,52,0,0,0,0,0,0,48,65,0,0,0,0,0,0,1,22,90,0,0,0,0,0,0,29,75,9,0,0,0,0,3,24,80,6,0,0,0,0,0,13,98,2,0,0,0,0,0,70,43,0,0,0,0,0,0,53,60,0,0,0,0,0,Feda
0,1,12,0,12,25,35,31,0,3,10,2,17,32,37,15,0,2,11,0,16,29,38,20,0,10,4,9,25,28,27,13,0,9,5,6,31,37,22,6,2,8,7,8,26,34,23,8,2,12,3,19,32,31,14,3,5,8,1,4,41,33,16,8,0,14,12,31,29,18,10,2,0,2,37,33,26,13,5,0,4,9,1,2,12,38,37,13,5,8,1,3,30,34,30,5,11,2,0,2,15,40,38,8,1,13,2,18,33,27,18,4,0,1,21,34,25,26,6,3,0,5,8,0,2,20,40,41,0,5,8,1,9,26,51,16,0,8,5,0,4,20,51,28,0,4,9,5,17,28,40,13,0,2,12,7,22,41,25,7,Feda
0,37,62,16,0,0,0,0,0,2,95,18,0,0,0,0,0,40,68,7,0,0,0,0,0,69,46,0,0,0,0,0,0,64,51,0,0,0,0,0,1,46,68,0,0,0,0,0,3,76,36,0,0,0,0,0,6,109,0,0,0,0,0,0,12,103,0,0,0,0,0,0,1,51,63,0,0,0,0,0,2,102,11,0,0,0,0,0,7,105,3,0,0,0,0,0,10,105,0,0,0,0,0,0,103,12,0,0,0,0,0,0,35,75,5,0,0,0,0,0,0,8,74,33,0,0,0,0,0,2,86,27,0,0,0,0,0,3,101,11,0,0,0,0,0,72,43,0,0,0,0,0,0,39,75,1,0,0,0,0,Feda
